,Winery,Wine,Name,Year,Rating,Number_of_reviews,Region,Country,Description,Food_1,Food_2,Flavour_1,Flavour_2,Grape_1,Grape_2,Price
0,Jeff Carrel,Les Darons Rouge,Jeff Carrel Les Darons Rouge 2019,2019,3.9,319,Languedoc,Frankrig,"Wine from the Languedoc-Roussillon region is produced in the South of France, ranging from the Mediterranean coast to Provence. Cabernet, Merlot, Mourvedre, Grenache, and Syrah are some of the most important red grapes in the region.

Most wine producers in this region produce blends, as opposed to single varietal wines. There are some outstanding values to be found in wines from this region. Many red blends from this area retail for well under $20!

Languedoc-Roussillon is the biggest wine producing region in the world, responsible for over 1/3 of France's wine production.

Although the region has been known to produce cheap table wine in the past, many vineyards and cooperatives are replacing lesser quality vines with higher quality wine varieties and production methods. The quality has been steadily improving since the 1970s when the region was best known for churning out cheap jug wine.

The two regions of Languedoc-Roussillon produce distinct styles of red wine, although they are lumped together.The Languedoc is known for fruit-forward and full-bodied wines that can also be quite complex. Roussillon produces riper and juicier blends, as well as late-harvest and fortified wines.",Beef,Pasta,black_fruit,earth,Shiraz/Syrah,Grenache,75.0
0,M. Chapoutier,Belleruche Côtes-du-Rhône,M. Chapoutier Belleruche Côtes-du-Rhône 2019,2019,3.7,1698,Côtes-du-Rhône,Frankrig,"The Southern Rhône is situated in a large, sprawling valley, shaped by the course of the Rhône River. A Mediterranean climate makes the Southern Rhône Valley one of the warmest wine growing regions in France.

Grape varieties that thrive in the region are well-suited to the hot, humid summers, and Grenache, Syrah, and Mourvèdre are by far the most common plantings.

The vast majority of Rhône wines found on the market are labeled as Côtes du Rhône AOC (Appellation d'Origine Contrôlée). Many are excellent and inexpensive, making them one of the most consumer-friendly French wines to explore. Stylistically, they are rich, easy-drinking wines with moderate tannins and alcohol levels that fall between 14-15%.

Châteauneuf-du-Pape is one of the better-known sub-regions of the Southern Rhône, and while the wines can be somewhat expensive, the quality is generally exceptional.

Grenache is by far the predominant grape found in Châteauneuf-du-Pape blends, and lends jammy red and black fruit notes along with flavors of earth, leather and spice and dried herbs.

The Southern Rhône also produces white wines, though in much smaller portion, typically these are made from Marsanne, Roussanne and Viognier. Rosé wines can be found as well and Tavel is famous for its vibrant, slightly spicy, salmon-hued rosés.",Beef,Lamb,red_fruit,black_fruit,Shiraz/Syrah,Grenache,75.0
0,Château de Pennautier,Chardonnay de Pennautier,Château de Pennautier Chardonnay de Pennautier 2019,2019,3.4,35,Pays d'Oc,Frankrig,"Wine from the Languedoc-Roussillon region is produced in the South of France, ranging from the Mediterranean coast to Provence. Chardonnay, Chenin Blanc, Picpoul, Muscat, and Mauzac are some of the most important white grapes in the region.

Although there is great diversity and volume of wine produced in this region, white wines are typically aromatic and crisp, often with floral and stone fruit notes.

There are some outstanding values to be found in wines from this region. Many wines from this area retail for well under $20.

Although the region has been known to produce cheap table wine in the past, many vineyards and cooperatives are replacing lesser quality vines with higher quality wine varieties and production methods. The quality has been steadily improving since the 1970s when the region was best known for churning out cheap jug wine.

Some of the more notable white wines to come out of this region include the sparkling Crémant de Limoux, which is produced using Méthode Traditionnelle. These sparklers offer great bang for the buck!",Pasta,Vegetarian,tree_fruit,oak,Grenache Blanc,Bourboulenc,75.0
0,Château de Pennautier,Cabardès,Château de Pennautier Cabardès 2016,2016,3.5,233,Cabardès,Frankrig,"Wine from the Languedoc-Roussillon region is produced in the South of France, ranging from the Mediterranean coast to Provence. Cabernet, Merlot, Mourvedre, Grenache, and Syrah are some of the most important red grapes in the region.

Most wine producers in this region produce blends, as opposed to single varietal wines. There are some outstanding values to be found in wines from this region. Many red blends from this area retail for well under $20!

Languedoc-Roussillon is the biggest wine producing region in the world, responsible for over 1/3 of France's wine production.

Although the region has been known to produce cheap table wine in the past, many vineyards and cooperatives are replacing lesser quality vines with higher quality wine varieties and production methods. The quality has been steadily improving since the 1970s when the region was best known for churning out cheap jug wine.

The two regions of Languedoc-Roussillon produce distinct styles of red wine, although they are lumped together.The Languedoc is known for fruit-forward and full-bodied wines that can also be quite complex. Roussillon produces riper and juicier blends, as well as late-harvest and fortified wines.",Beef,Pasta,oak,red_fruit,Shiraz/Syrah,Grenache,75.0
0,Foncalieu,Exquise Prestige Rosé,Foncalieu Exquise Prestige Rosé 2019,2019,3.9,135,Languedoc,Frankrig,,Pasta,Vegetarian,red_fruit,tree_fruit,Shiraz/Syrah,Grenache,77.5
0,Agnès Paquet,Ali Boit Boit et les 40 Buveurs Methode Ancestrale,Agnès Paquet Ali Boit Boit et les 40 Buveurs Methode Ancestrale,N.V.,3.7,245,Crémant de Bourgogne,Frankrig,,Shellfish,Poultry,red_fruit,tree_fruit,Chardonnay,Pinot Gris,78.0
0,Michel Lynch,Bordeaux Sauvignon Blanc,Michel Lynch Bordeaux Sauvignon Blanc 2019,2019,3.3,28,Bordeaux,Frankrig,"Bordeaux is the largest wine producing region in France and is home to some seriously fabulous wines. While Bordeaux is better-known for its reds, or as the British affectionately call them, clarets, its whites are world class too.

White wine production in Bordeaux is rather sparse, as compared with reds, and comprises roughly 11% of overall volume. But don't worry, that's still over 7 million cases of white wine!

As with the reds, Bordeaux Blanc are mostly blends. The most common variety is Sémillon, followed by Sauvignon Blanc and Muscadelle. Bordeaux is also home to some of the most famous dessert wines in the world, from the renowned Sauternes sub-appellation and Barsac.

The best dry white wines are from the Graves region, and are usually lightly oak aged. White Bordeaux often possess vibrant acidity and elegant citrus notes that lean toward white grapefruit. These brilliant, charming whites are exquisite when paired with scallops, roast chicken with tarragon, asparagus quiche or salads with shaved fennel.

Sauternes owe their characteristic depth and concentration to Botrytis cinerea (or Noble Rot, an infection which causes the grapes to shrivel). The quintessential French pairing with Sauternes is foie gras, or duck paté. Soft-ripened cheeses and desserts like crème brûlée are excellent matches. The sweet wines from Barsac are worth exploring, and tend to be less expensive.",Pork,Vegetarian,citrus_fruit,tree_fruit,Sauvignon Blanc,Sémillon,79.0
0,Domaine Preignes le Vieux - Maison Robert Vic,Paradis Rosé,Domaine Preignes le Vieux - Maison Robert Vic Paradis Rosé 2020,2020,4.0,81,Pays d'Oc,Frankrig,,Pasta,Vegetarian,red_fruit,citrus_fruit,Shiraz/Syrah,Grenache,79.0
0,Château la Négly,Les Terrasses de la Négly Blanc,Château la Négly Les Terrasses de la Négly Blanc 2015,2015,3.8,34,Languedoc,Frankrig,"Wine from the Languedoc-Roussillon region is produced in the South of France, ranging from the Mediterranean coast to Provence. Chardonnay, Chenin Blanc, Picpoul, Muscat, and Mauzac are some of the most important white grapes in the region.

Although there is great diversity and volume of wine produced in this region, white wines are typically aromatic and crisp, often with floral and stone fruit notes.

There are some outstanding values to be found in wines from this region. Many wines from this area retail for well under $20.

Although the region has been known to produce cheap table wine in the past, many vineyards and cooperatives are replacing lesser quality vines with higher quality wine varieties and production methods. The quality has been steadily improving since the 1970s when the region was best known for churning out cheap jug wine.

Some of the more notable white wines to come out of this region include the sparkling Crémant de Limoux, which is produced using Méthode Traditionnelle. These sparklers offer great bang for the buck!",Pasta,Vegetarian,citrus_fruit,tree_fruit,Grenache Blanc,Bourboulenc,79.0
0,Michel Lynch,Bordeaux Merlot - Cabernet Sauvignon,Michel Lynch Bordeaux Merlot - Cabernet Sauvignon 2017,2017,3.3,790,Bordeaux,Frankrig,"Bordeaux has a cool marine coastal climate, with mild weather and no dry season. Bordeaux reds tend to be lower in alcohol and are slightly lighter in body.

Stylistically, they exhibit more nuanced flavors and less up-front fruit. Sophisticated and elegant, they pair well with game meats, roast lamb, or hearty beef stews.

Bordeaux is the largest wine producing region in France. It consists of two major areas—the Left and the Right Bank. Both lie in the heart of the Gironde estuary and are further divided by its tributaries, the Garonne and the Dordogne rivers.

While the Right Bank produces blends that are mostly Merlot dominant, the Left Bank produces blends that are primarily Cabernet Sauvignon dominant.

Bordeaux reds are said to be terroir-driven (if you like French wines, you'll hear this term a lot). Terroir is a concise way to define a specific region based upon the soil, climate, and the collective knowledge of the generations of people who have farmed the land.

When shopping for Bordeaux reds, keep in mind, French wines are all about the region and the blend, not about individual grape varieties. In fact, you will rarely find blend percentages listed on the label.

Collectively, Bordeaux produces 700 million bottles of wine in an average year! While some of the most expensive wines in the world come from Bordeaux, most are every day, affordable table wines.",Beef,Veal,oak,red_fruit,Cabernet Sauvignon,Cabernet Franc,79.0
