,Winery,Wine,Name,Year,Rating,Number_of_reviews,Region,Country,Description,Food_1,Food_2,Flavour_1,Flavour_2,Grape_1,Grape_2,Price
0,San Donaci,Fulgeo Negroamaro Salento,San Donaci Fulgeo Negroamaro Salento 2016,2016,4.1,199,Salento,Italien,"Southern Italy is the toe, heel, and ankle of the Italian “boot” where we find the regions Campania, Basilicata, Puglia, Calabria, and Sicily as well as the distant relative Sardegna. There are scores of fascinating indigenous grape varieties here, different winemaking traditions and styles are defining each region, and the wines are often less expensive than their Northern counterparts.

Puglia and Sicily are producing huge volumes of wine, and they are battling to be the second biggest wine producing region in Italy. The hot climate is reflected in the wines and they are famous for their inexpensive, full bodied, warm, and fruit forward red wines based on Primitivo and Nero d’Avola. Less famous yet very interesting are the Sicilian wines from Mount Etna. The higher altitude yields wines that are lighter, fresh and complex. The indigenous grape Nerello Mascalese offers some fine examples.

In Campania and the northern part of Basilicata, winemakers have been finding success with the grape Aglianico (pronounced “ahl-YAH-nee-koe”). The slightly colder climate is ideal for this grape and produces wines that are garnet-colored with high tannins and acidity. Harsh when young, but after some aging they become elegant and complex, and reveal lovely plummy flavors with a hint of chocolate.

In Sardegna they lean more towards the grapes Carignano and Cannonau with French/Spanish origin. The wines here are often powerful with a spicy touch.",Beef,Pasta,oak,red_fruit,Primitivo,Aglianico,149.0
0,l'Erta di Radda,Chianti Classico,l'Erta di Radda Chianti Classico 2017,2017,3.7,94,Chianti Classico,Italien,"The most commonly consumed wine in Italy, and interestingly, the most commonly consumed Italian wine in the world, Chianti is emblematic of what Italy means to the world of wine.

Fermented primarily from Sangiovese, fresh cherry,  strawberries, and red plum pleasure the senses when enjoying this wine.

Winemakers have spent the last couple of decades trying to change the old image of Chianti: Wine bottles in wicker basket, interestingly also called fiascoes. They've done so by  by producing very nice wines through state of the art growing and fermentation techniques.

Chianti is a red wine that comes from Tuscany, but can contain small amounts of white grapes during blending. This is not the case with Chianti Classico, which must be solely made from red Sangiovese grapes.

Chianti is not considered to age well, and loses steam quickly.  Find the youngest bottle you can to get the most out of its vibrance.

This wine is versatile and its high acidity allows it to be eaten with a wide range of foods.  Enjoy Chianti best with fast food, pizza, red pasta, and salami sandwiches.",Beef,Veal,oak,spices,Sangiovese,Trebbiano,149.0
0,San Donaci,Fulgeo Negroamaro Salento,San Donaci Fulgeo Negroamaro Salento 2016,2016,4.1,199,Salento,Italien,"Southern Italy is the toe, heel, and ankle of the Italian “boot” where we find the regions Campania, Basilicata, Puglia, Calabria, and Sicily as well as the distant relative Sardegna. There are scores of fascinating indigenous grape varieties here, different winemaking traditions and styles are defining each region, and the wines are often less expensive than their Northern counterparts.

Puglia and Sicily are producing huge volumes of wine, and they are battling to be the second biggest wine producing region in Italy. The hot climate is reflected in the wines and they are famous for their inexpensive, full bodied, warm, and fruit forward red wines based on Primitivo and Nero d’Avola. Less famous yet very interesting are the Sicilian wines from Mount Etna. The higher altitude yields wines that are lighter, fresh and complex. The indigenous grape Nerello Mascalese offers some fine examples.

In Campania and the northern part of Basilicata, winemakers have been finding success with the grape Aglianico (pronounced “ahl-YAH-nee-koe”). The slightly colder climate is ideal for this grape and produces wines that are garnet-colored with high tannins and acidity. Harsh when young, but after some aging they become elegant and complex, and reveal lovely plummy flavors with a hint of chocolate.

In Sardegna they lean more towards the grapes Carignano and Cannonau with French/Spanish origin. The wines here are often powerful with a spicy touch.",Beef,Pasta,oak,red_fruit,Primitivo,Aglianico,149.0
0,Salcheto,Rosso di Montepulciano,Salcheto Rosso di Montepulciano 2019,2019,3.9,155,Toscana,Italien,,Beef,Lamb,red_fruit,earth,Cabernet Sauvignon,Merlot,149.0
0,San Donaci,Fulgeo Negroamaro Salento,San Donaci Fulgeo Negroamaro Salento 2016,2016,4.1,199,Salento,Italien,"Southern Italy is the toe, heel, and ankle of the Italian “boot” where we find the regions Campania, Basilicata, Puglia, Calabria, and Sicily as well as the distant relative Sardegna. There are scores of fascinating indigenous grape varieties here, different winemaking traditions and styles are defining each region, and the wines are often less expensive than their Northern counterparts.

Puglia and Sicily are producing huge volumes of wine, and they are battling to be the second biggest wine producing region in Italy. The hot climate is reflected in the wines and they are famous for their inexpensive, full bodied, warm, and fruit forward red wines based on Primitivo and Nero d’Avola. Less famous yet very interesting are the Sicilian wines from Mount Etna. The higher altitude yields wines that are lighter, fresh and complex. The indigenous grape Nerello Mascalese offers some fine examples.

In Campania and the northern part of Basilicata, winemakers have been finding success with the grape Aglianico (pronounced “ahl-YAH-nee-koe”). The slightly colder climate is ideal for this grape and produces wines that are garnet-colored with high tannins and acidity. Harsh when young, but after some aging they become elegant and complex, and reveal lovely plummy flavors with a hint of chocolate.

In Sardegna they lean more towards the grapes Carignano and Cannonau with French/Spanish origin. The wines here are often powerful with a spicy touch.",Beef,Pasta,oak,red_fruit,Primitivo,Aglianico,149.0
0,Salcheto,Rosso di Montepulciano,Salcheto Rosso di Montepulciano 2019,2019,3.9,155,Toscana,Italien,,Beef,Lamb,red_fruit,earth,Cabernet Sauvignon,Merlot,149.0
0,l'Erta di Radda,Chianti Classico,l'Erta di Radda Chianti Classico 2017,2017,3.7,94,Chianti Classico,Italien,"The most commonly consumed wine in Italy, and interestingly, the most commonly consumed Italian wine in the world, Chianti is emblematic of what Italy means to the world of wine.

Fermented primarily from Sangiovese, fresh cherry,  strawberries, and red plum pleasure the senses when enjoying this wine.

Winemakers have spent the last couple of decades trying to change the old image of Chianti: Wine bottles in wicker basket, interestingly also called fiascoes. They've done so by  by producing very nice wines through state of the art growing and fermentation techniques.

Chianti is a red wine that comes from Tuscany, but can contain small amounts of white grapes during blending. This is not the case with Chianti Classico, which must be solely made from red Sangiovese grapes.

Chianti is not considered to age well, and loses steam quickly.  Find the youngest bottle you can to get the most out of its vibrance.

This wine is versatile and its high acidity allows it to be eaten with a wide range of foods.  Enjoy Chianti best with fast food, pizza, red pasta, and salami sandwiches.",Beef,Veal,oak,spices,Sangiovese,Trebbiano,149.0
0,San Donaci,Fulgeo Negroamaro Salento,San Donaci Fulgeo Negroamaro Salento 2016,2016,4.1,199,Salento,Italien,"Southern Italy is the toe, heel, and ankle of the Italian “boot” where we find the regions Campania, Basilicata, Puglia, Calabria, and Sicily as well as the distant relative Sardegna. There are scores of fascinating indigenous grape varieties here, different winemaking traditions and styles are defining each region, and the wines are often less expensive than their Northern counterparts.

Puglia and Sicily are producing huge volumes of wine, and they are battling to be the second biggest wine producing region in Italy. The hot climate is reflected in the wines and they are famous for their inexpensive, full bodied, warm, and fruit forward red wines based on Primitivo and Nero d’Avola. Less famous yet very interesting are the Sicilian wines from Mount Etna. The higher altitude yields wines that are lighter, fresh and complex. The indigenous grape Nerello Mascalese offers some fine examples.

In Campania and the northern part of Basilicata, winemakers have been finding success with the grape Aglianico (pronounced “ahl-YAH-nee-koe”). The slightly colder climate is ideal for this grape and produces wines that are garnet-colored with high tannins and acidity. Harsh when young, but after some aging they become elegant and complex, and reveal lovely plummy flavors with a hint of chocolate.

In Sardegna they lean more towards the grapes Carignano and Cannonau with French/Spanish origin. The wines here are often powerful with a spicy touch.",Beef,Pasta,oak,red_fruit,Primitivo,Aglianico,149.0
0,Salcheto,Rosso di Montepulciano,Salcheto Rosso di Montepulciano 2019,2019,3.9,155,Toscana,Italien,,Beef,Lamb,red_fruit,earth,Cabernet Sauvignon,Merlot,149.0
0,San Donaci,Fulgeo Negroamaro Salento,San Donaci Fulgeo Negroamaro Salento 2016,2016,4.1,199,Salento,Italien,"Southern Italy is the toe, heel, and ankle of the Italian “boot” where we find the regions Campania, Basilicata, Puglia, Calabria, and Sicily as well as the distant relative Sardegna. There are scores of fascinating indigenous grape varieties here, different winemaking traditions and styles are defining each region, and the wines are often less expensive than their Northern counterparts.

Puglia and Sicily are producing huge volumes of wine, and they are battling to be the second biggest wine producing region in Italy. The hot climate is reflected in the wines and they are famous for their inexpensive, full bodied, warm, and fruit forward red wines based on Primitivo and Nero d’Avola. Less famous yet very interesting are the Sicilian wines from Mount Etna. The higher altitude yields wines that are lighter, fresh and complex. The indigenous grape Nerello Mascalese offers some fine examples.

In Campania and the northern part of Basilicata, winemakers have been finding success with the grape Aglianico (pronounced “ahl-YAH-nee-koe”). The slightly colder climate is ideal for this grape and produces wines that are garnet-colored with high tannins and acidity. Harsh when young, but after some aging they become elegant and complex, and reveal lovely plummy flavors with a hint of chocolate.

In Sardegna they lean more towards the grapes Carignano and Cannonau with French/Spanish origin. The wines here are often powerful with a spicy touch.",Beef,Pasta,oak,red_fruit,Primitivo,Aglianico,149.0
